[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 已创建管理器
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 开始加载配置文件：D:/Project/CYTC_Project/OHB80PortMonitor/OHB80PortMonitor_V_1_0_0/bin/config/modbus_config.xml
[2026-04-17 08:39:19] [INFO] [ModbusConfigParser] [1.OpeningFile Start] 打开文件任务开始
[2026-04-17 08:39:19] [ERROR] [ModbusConfigParser] 解析失败 (阶段: 1.OpeningFile): 无法打开配置文件: D:/Project/CYTC_Project/OHB80PortMonitor/OHB80PortMonitor_V_1_0_0/bin/config/modbus_config.xml
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建 1 个工作线程
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12010, IP:169.254.173.108, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12011, IP:169.254.173.108, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12011, IP:169.254.173.108, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12009, IP:169.254.173.109, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12010, IP:169.254.173.109, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12011, IP:169.254.173.109, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12012, IP:169.254.173.109, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12012, IP:169.254.173.109, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12010, IP:169.254.173.110, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12011, IP:169.254.173.110, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12012, IP:169.254.173.110, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12013, IP:169.254.173.110, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12013, IP:169.254.173.110, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12011, IP:169.254.173.111, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12012, IP:169.254.173.111, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12013, IP:169.254.173.111, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12014, IP:169.254.173.111, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12014, IP:169.254.173.111, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12012, IP:169.254.173.112, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12013, IP:169.254.173.112, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12014, IP:169.254.173.112, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12015, IP:169.254.173.112, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12015, IP:169.254.173.112, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12013, IP:169.254.173.113, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12014, IP:169.254.173.113, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12015, IP:169.254.173.113, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12016, IP:169.254.173.113, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12016, IP:169.254.173.113, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12014, IP:169.254.173.114, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12015, IP:169.254.173.114, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12016, IP:169.254.173.114, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12017, IP:169.254.173.114, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12017, IP:169.254.173.114, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12015, IP:169.254.173.115, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12016, IP:169.254.173.115, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12017, IP:169.254.173.115, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12018, IP:169.254.173.115, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12018, IP:169.254.173.115, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12016, IP:169.254.173.116, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12017, IP:169.254.173.116, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12018, IP:169.254.173.116, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12019, IP:169.254.173.116, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12019, IP:169.254.173.116, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12017, IP:169.254.173.117, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12018, IP:169.254.173.117, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12019, IP:169.254.173.117, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12020, IP:169.254.173.117, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12020, IP:169.254.173.117, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12018, IP:169.254.173.118, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12019, IP:169.254.173.118, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12020, IP:169.254.173.118, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12021, IP:169.254.173.118, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12021, IP:169.254.173.118, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12019, IP:169.254.173.119, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12020, IP:169.254.173.119, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12021, IP:169.254.173.119, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12022, IP:169.254.173.119, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12022, IP:169.254.173.119, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12020, IP:169.254.173.120, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12021, IP:169.254.173.120, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12022, IP:169.254.173.120, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12023, IP:169.254.173.120, Port:8899)
[2026-04-17 08:39:19] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12023, IP:169.254.173.120, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 已创建管理器
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 开始加载配置文件：D:/Project/CYTC_Project/OHB80PortMonitor/OHB80PortMonitor_V_1_0_0/bin/config/modbus_config.xml
[2026-04-17 08:41:18] [INFO] [ModbusConfigParser] [1.OpeningFile Start] 打开文件任务开始
[2026-04-17 08:41:18] [ERROR] [ModbusConfigParser] 解析失败 (阶段: 1.OpeningFile): 无法打开配置文件: D:/Project/CYTC_Project/OHB80PortMonitor/OHB80PortMonitor_V_1_0_0/bin/config/modbus_config.xml
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建 80 个工作线程
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12001, IP:169.254.173.207, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12001, IP:169.254.173.207, Port:8899) 到线程 0 ModbusPoolThread-0
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12002, IP:169.254.173.207, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12002, IP:169.254.173.207, Port:8899) 到线程 1 ModbusPoolThread-1
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12003, IP:169.254.173.207, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12003, IP:169.254.173.207, Port:8899) 到线程 2 ModbusPoolThread-2
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12004, IP:169.254.173.207, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12004, IP:169.254.173.207, Port:8899) 到线程 3 ModbusPoolThread-3
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12002, IP:169.254.173.102, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12003, IP:169.254.173.102, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12004, IP:169.254.173.102, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12005, IP:169.254.173.102, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12005, IP:169.254.173.102, Port:8899) 到线程 4 ModbusPoolThread-4
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12003, IP:169.254.173.103, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12004, IP:169.254.173.103, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12005, IP:169.254.173.103, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12006, IP:169.254.173.103, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12006, IP:169.254.173.103, Port:8899) 到线程 5 ModbusPoolThread-5
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12004, IP:169.254.173.104, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12005, IP:169.254.173.104, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12006, IP:169.254.173.104, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12007, IP:169.254.173.104, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12007, IP:169.254.173.104, Port:8899) 到线程 6 ModbusPoolThread-6
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12005, IP:169.254.173.105, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12006, IP:169.254.173.105, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12007, IP:169.254.173.105, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12008, IP:169.254.173.105, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12008, IP:169.254.173.105, Port:8899) 到线程 7 ModbusPoolThread-7
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12006, IP:169.254.173.106, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12007, IP:169.254.173.106, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12008, IP:169.254.173.106, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12009, IP:169.254.173.106, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12009, IP:169.254.173.106, Port:8899) 到线程 8 ModbusPoolThread-8
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12007, IP:169.254.173.107, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12008, IP:169.254.173.107, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12009, IP:169.254.173.107, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12010, IP:169.254.173.107, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12010, IP:169.254.173.107, Port:8899) 到线程 9 ModbusPoolThread-9
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12008, IP:169.254.173.108, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12009, IP:169.254.173.108, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12010, IP:169.254.173.108, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12011, IP:169.254.173.108, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12011, IP:169.254.173.108, Port:8899) 到线程 10 ModbusPoolThread-10
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12009, IP:169.254.173.109, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12010, IP:169.254.173.109, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12011, IP:169.254.173.109, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12012, IP:169.254.173.109, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12012, IP:169.254.173.109, Port:8899) 到线程 11 ModbusPoolThread-11
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12010, IP:169.254.173.110, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12011, IP:169.254.173.110, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12012, IP:169.254.173.110, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12013, IP:169.254.173.110, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12013, IP:169.254.173.110, Port:8899) 到线程 12 ModbusPoolThread-12
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12011, IP:169.254.173.111, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12012, IP:169.254.173.111, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12013, IP:169.254.173.111, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12014, IP:169.254.173.111, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12014, IP:169.254.173.111, Port:8899) 到线程 13 ModbusPoolThread-13
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12012, IP:169.254.173.112, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12013, IP:169.254.173.112, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12014, IP:169.254.173.112, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12015, IP:169.254.173.112, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12015, IP:169.254.173.112, Port:8899) 到线程 14 ModbusPoolThread-14
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12013, IP:169.254.173.113, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12014, IP:169.254.173.113, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12015, IP:169.254.173.113, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12016, IP:169.254.173.113, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12016, IP:169.254.173.113, Port:8899) 到线程 15 ModbusPoolThread-15
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12014, IP:169.254.173.114, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12015, IP:169.254.173.114, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12016, IP:169.254.173.114, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12017, IP:169.254.173.114, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12017, IP:169.254.173.114, Port:8899) 到线程 16 ModbusPoolThread-16
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12015, IP:169.254.173.115, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12016, IP:169.254.173.115, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12017, IP:169.254.173.115, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12018, IP:169.254.173.115, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12018, IP:169.254.173.115, Port:8899) 到线程 17 ModbusPoolThread-17
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12016, IP:169.254.173.116, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12017, IP:169.254.173.116, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12018, IP:169.254.173.116, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12019, IP:169.254.173.116, Port:8899)
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterPool] 已创建并添加 Master (ID:12019, IP:169.254.173.116, Port:8899) 到线程 18 ModbusPoolThread-18
[2026-04-17 08:41:18] [INFO] [ModbusTcpMasterManager] 创建 Master (ID:12017, IP:169.254.173.117, Port:8899)
